,Annual_salary,Age,Experience_years,Sex_F,Sex_M,Race_AMIND,Race_ASIAN,Race_BLACK,Race_HISPA,Race_WHITE,"Job_title_Captain, Public Safety",Job_title_Corporal,Job_title_Director IV,Job_title_Director VI,Job_title_Director VII,"Job_title_Lieutenant, Public Safety","Job_title_Major, Public Safety",Job_title_Probationary Trooper,"Job_title_Sergeant, Public Safety",Job_title_Trooper
2381,44082.0,29,2.5818463075901628,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2382,86494.92,51,23.504931654996337,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2383,64918.92,35,3.808428646721014,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2384,53241.96,26,5.974113089248924,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2385,53241.96,30,4.306727721992923,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2386,53241.96,39,4.479215863433199,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2387,53241.96,28,5.128099824089475,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2388,77638.92,33,12.391767113629985,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2389,44082.0,23,2.9843186376174735,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2390,53241.96,27,4.805026797264831,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2391,53241.96,33,4.479215863433199,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2392,80820.96,40,18.19886787545261,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2393,106405.92,45,18.56300950738208,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2394,53241.96,24,5.475814013977015,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2395,44082.0,26,2.5818463075901628,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2396,75967.92,48,18.56300950738208,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2397,53241.96,28,5.475814013977015,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2398,64918.92,26,5.475814013977015,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2399,107682.0,47,25.17231702225234,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2400,44082.0,34,2.9843186376174735,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2401,64918.92,30,7.945406134280649,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2402,75967.92,46,18.56300950738208,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2403,44082.0,28,3.6167751562318187,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2404,53241.96,23,3.808428646721014,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2405,44082.0,33,2.9843186376174735,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2406,64918.92,52,10.245248020150996,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2407,69540.96,42,10.516300813842857,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2408,72711.0,33,5.533310061123774,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2409,53241.96,26,4.479215863433199,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2410,64918.92,31,8.443705209552558,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2411,64918.92,33,7.469010315064649,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2412,95191.92,52,26.073088427551557,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2413,53241.96,23,4.6298007488175665,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2414,64918.92,29,3.6167751562318187,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2415,84390.96,43,19.33509928335284,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2416,53241.96,42,5.475814013977015,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2417,69540.96,38,11.762048502022628,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2418,64918.92,47,7.586740316365154,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2419,72612.96,47,17.221435073957714,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2420,44082.0,23,2.5818463075901628,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2421,53241.96,29,5.475814013977015,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2422,53241.96,28,5.588068201263544,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2423,53241.96,25,3.98091678816129,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2424,69540.96,42,13.946898293599459,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2425,84390.96,46,22.204425826676797,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2426,53241.96,23,3.98091678816129,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2427,72711.0,40,7.945406134280649,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2428,77638.92,51,12.890066188901894,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2429,72612.96,35,14.828504349849757,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2430,72612.96,57,7.915289157203776,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2431,86494.92,53,32.95344873611368,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2432,75967.92,49,21.26532372327974,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2433,64918.92,30,7.469010315064649,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2434,44082.0,23,2.9843186376174735,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2435,69540.96,34,10.401308719549341,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2436,64918.92,31,6.970711239792741,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2437,69540.96,32,11.26374942675072,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2438,53241.96,25,3.4826177128893816,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2439,44082.0,25,2.9843186376174735,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2440,64918.92,35,6.472412164520832,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2441,79323.0,49,26.95469448380186,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2442,95191.92,50,23.96490003217041,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2443,53241.96,28,4.306727721992923,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2444,79323.0,47,22.45357536431275,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2445,72612.96,47,16.91752739618199,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2446,64918.92,29,8.443705209552558,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2447,106405.92,39,18.56300950738208,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2448,72711.0,30,8.936528470810488,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2449,53241.96,32,4.306727721992923,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2450,69540.96,53,13.52252270751624,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2451,79323.0,53,22.45357536431275,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2452,75967.92,43,21.26532372327974,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2453,64918.92,34,13.273373169880285,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2454,53241.96,30,4.977514938705107,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2455,64918.92,34,4.479215863433199,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2456,92859.96,42,20.287890921784843,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2457,95191.92,47,23.96490003217041,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2458,53241.96,26,3.4826177128893816,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2459,53241.96,28,5.475814013977015,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2460,64918.92,27,3.6167751562318187,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2461,64918.92,28,6.970711239792741,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2462,64918.92,33,8.085039391637062,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2463,53241.96,33,4.306727721992923,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2464,64918.92,31,7.469010315064649,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2465,107682.0,50,24.6329493418756,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2466,44082.0,41,2.9843186376174735,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2467,64918.92,28,6.472412164520832,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2468,69540.96,38,13.793575501208101,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2469,72711.0,31,8.577862652894995,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2470,64918.92,41,5.533310061123774,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2471,80820.96,37,18.19886787545261,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2472,53241.96,25,3.4826177128893816,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2473,44082.0,37,2.5818463075901628,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2474,64918.92,30,7.945406134280649,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2475,53241.96,25,3.808428646721014,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2476,53241.96,34,4.977514938705107,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2477,64918.92,32,3.6167751562318187,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2478,53241.96,25,5.974113089248924,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2479,64918.92,26,6.970711239792741,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2480,64918.92,37,4.805026797264831,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2481,64918.92,34,7.469010315064649,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2482,69540.96,38,13.256945727838353,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2483,75967.92,48,18.98464718645831,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2484,80820.96,52,16.91752739618199,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2485,53241.96,30,3.98091678816129,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2486,53241.96,25,3.808428646721014,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2487,53241.96,34,4.805026797264831,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2488,64918.92,30,7.469010315064649,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2489,53241.96,25,3.98091678816129,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2490,64918.92,33,10.401308719549341,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2491,53241.96,26,3.6167751562318187,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2492,53241.96,25,4.479215863433199,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2493,53241.96,26,4.306727721992923,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2494,64918.92,27,6.970711239792741,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2495,64918.92,31,9.37733149893564,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2496,64918.92,28,8.041232879525246,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2497,53241.96,27,4.805026797264831,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2498,53241.96,26,5.475814013977015,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2499,53241.96,26,5.752342621682854,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2500,69540.96,42,12.260347577294537,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2501,75967.92,47,21.26532372327974,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2502,77638.92,34,13.256945727838353,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2503,72612.96,39,15.937356687680102,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2504,44082.0,23,2.5818463075901628,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2505,53241.96,27,5.974113089248924,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2506,79323.0,55,26.073088427551557,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2507,79323.0,49,26.073088427551557,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2508,64918.92,29,6.472412164520832,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2509,69540.96,36,13.256945727838353,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2510,64918.92,28,7.469010315064649,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2511,44082.0,30,2.9843186376174735,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2512,53241.96,31,3.808428646721014,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2513,77638.92,30,6.472412164520832,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2514,79323.0,56,38.56615810044012,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2515,77638.92,30,10.4588047666961,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2516,53241.96,24,4.479215863433199,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2517,64918.92,31,6.472412164520832,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2518,53241.96,48,5.475814013977015,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2519,53241.96,33,7.04463472898143,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2520,72612.96,43,17.840202057537116,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2521,95191.92,51,23.96490003217041,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2522,72612.96,46,16.244002272462815,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2523,53241.96,27,4.977514938705107,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2524,53241.96,38,4.977514938705107,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2525,69540.96,35,7.260929382533522,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2526,69540.96,46,13.388365264173803,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2527,77638.92,49,12.487593858874583,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2528,53241.96,26,4.306727721992923,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2529,44082.0,23,2.9843186376174735,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2530,84390.96,52,22.45357536431275,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2531,44082.0,35,2.5818463075901628,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2532,53241.96,35,3.98091678816129,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2533,53241.96,28,4.380651211181612,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2534,77638.92,57,13.273373169880285,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2535,75967.92,42,18.58765067044498,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2536,72711.0,29,8.936528470810488,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2537,64918.92,26,6.970711239792741,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2538,53241.96,27,5.588068201263544,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2539,64918.92,25,6.472412164520832,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2540,64918.92,28,5.533310061123774,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2541,64918.92,33,4.596945864733704,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2542,72612.96,39,14.828504349849757,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2543,79323.0,69,18.25362601559238,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2544,106405.92,38,18.98464718645831,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2545,53241.96,26,4.977514938705107,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2546,107682.0,53,25.862269588013444,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2547,72612.96,59,17.221435073957714,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2548,53241.96,25,4.977514938705107,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2549,53241.96,26,4.479215863433199,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2550,53241.96,26,5.475814013977015,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2551,69540.96,46,16.627309253441208,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2552,69540.96,52,12.260347577294537,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2553,84390.96,40,18.56300950738208,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2554,77638.92,33,13.256945727838353,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2555,53241.96,29,4.306727721992923,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2556,84390.96,49,21.26532372327974,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2557,64918.92,36,6.472412164520832,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2558,85776.96,34,12.758646652566446,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2559,64918.92,34,5.533310061123774,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2560,53241.96,29,4.306727721992923,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2561,116473.92,50,23.277685373416293,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2562,79323.0,56,26.95469448380186,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2563,77638.92,38,11.762048502022628,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2564,44082.0,32,2.5818463075901628,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2565,107682.0,57,31.305228717906598,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2566,69540.96,33,13.388365264173803,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2567,53241.96,24,3.808428646721014,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2568,79323.0,63,15.83331622141454,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2569,72612.96,38,16.91752739618199,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2570,64918.92,32,7.945406134280649,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2571,75967.92,45,18.56300950738208,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2572,53241.96,30,4.977514938705107,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2573,64918.92,31,7.469010315064649,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2574,80820.96,38,17.840202057537116,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2575,64918.92,29,3.6167751562318187,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2576,44082.0,36,2.9843186376174735,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2577,53241.96,26,4.479215863433199,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2578,44082.0,29,2.9843186376174735,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2579,44082.0,28,2.5818463075901628,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2580,64918.92,31,9.826348248081754,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2581,64918.92,35,6.472412164520832,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2582,69540.96,43,12.758646652566446,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2583,79323.0,46,23.277685373416293,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2584,53241.96,28,3.808428646721014,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2585,64918.92,31,7.469010315064649,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2586,53241.96,28,4.457312607377291,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2587,72612.96,42,17.840202057537116,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2588,72612.96,42,19.33509928335284,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2589,69540.96,34,9.495061500236144,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2590,69540.96,34,12.260347577294537,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2591,84390.96,45,20.287890921784843,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2592,53241.96,25,4.805026797264831,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2593,53241.96,27,5.974113089248924,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2594,95191.92,46,22.45357536431275,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2595,102264.96,32,13.946898293599459,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2596,79323.0,44,22.45357536431275,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2597,53241.96,30,4.306727721992923,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2598,69540.96,35,12.621751302217021,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2599,72612.96,38,17.840202057537116,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2600,69540.96,43,12.449263160776745,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2601,72711.0,46,9.826348248081754,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2602,69540.96,34,12.985892934146491,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2603,72612.96,50,17.221435073957714,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2604,86494.92,47,22.45357536431275,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2605,64918.92,30,6.472412164520832,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2606,165136.68,59,35.97883597883598,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2607,64918.92,37,9.37733149893564,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2608,69540.96,47,13.793575501208101,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2609,64918.92,32,9.826348248081754,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2610,84390.96,44,20.287890921784843,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2611,53241.96,34,5.974113089248924,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2612,72711.0,39,7.945406134280649,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2613,53241.96,32,3.6167751562318187,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2614,53241.96,27,3.808428646721014,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2615,69540.96,31,11.26374942675072,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2616,53241.96,25,4.306727721992923,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2617,53241.96,32,4.084957254426853,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2618,72612.96,46,14.828504349849757,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2619,53241.96,26,3.808428646721014,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2620,79323.0,49,23.277685373416293,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2621,75967.92,49,18.98464718645831,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2622,92859.96,42,21.963490010061808,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2623,53241.96,40,3.98091678816129,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2624,92859.96,46,18.56300950738208,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2625,53241.96,24,3.4826177128893816,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2626,79323.0,47,25.862269588013444,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2627,72612.96,51,18.19886787545261,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2628,64918.92,29,8.936528470810488,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2629,72612.96,42,16.244002272462815,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2630,64918.92,45,7.1404614742260275,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2631,53241.96,26,3.98091678816129,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2632,72612.96,46,17.840202057537116,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2633,69540.96,34,13.256945727838353,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2634,72711.0,36,7.945406134280649,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2635,53241.96,24,4.306727721992923,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2636,69540.96,53,13.946898293599459,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2637,53241.96,36,4.977514938705107,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2638,69540.96,37,10.4588047666961,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2639,69540.96,34,13.946898293599459,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2640,53241.96,29,4.977514938705107,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2641,53241.96,31,4.572304701670808,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2642,64918.92,35,10.094663134766627,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2643,53241.96,36,5.475814013977015,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2644,75967.92,45,18.56300950738208,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
